1;00:00:03,424;00:00:05,174;We have won the Great War.
2;00:00:06,299;00:00:07,757;Now we will win the last war.
3;00:00:08,133;00:00:10,257;The objective here is to remove Cersei
4;00:00:10,340;00:00:12,215;without destroying King's Landing.
5;00:00:14,549;00:00:16,174;You heading to King's Landing?
6;00:00:16,382;00:00:18,215;There's some unfinished business.
7;00:00:18,507;00:00:19,424;Me too.
8;00:00:19,674;00:00:21,507;I don't plan on coming back.
9;00:00:22,340;00:00:23,674;Neither do I.
10;00:00:25,299;00:00:28,549;I always wanted to be there
10;00:00:25,299;00:00:28,549;when they execute your sister.
11;00:00:29,507;00:00:31,174;Seems like I won't get the chance.
12;00:00:32,424;00:00:33,966;Stay with me.
13;00:00:35,174;00:00:36,340;Please.
14;00:00:36,757;00:00:38,174;Cersei's hateful...
15;00:00:40,674;00:00:41,716;And so am I.
16;00:00:50,591;00:00:52,049;I need to tell you something.
17;00:00:54,549;00:00:57,507;But you have to swear
17;00:00:54,549;00:00:57,507;you'll never tell another soul.
18;00:00:57,591;00:01:00,674;What if there's someone else?
18;00:00:57,591;00:01:00,674;Someone better.
19;00:01:01,133;00:01:03,883;At a certain point, you choose
19;00:01:01,133;00:01:03,883;a person you believe in,
20;00:01:03,966;00:01:05,299;and you fight for that person.
21;00:01:05,382;00:01:07,591;Even if you know it's a mistake?
22;00:01:10,382;00:01:11,883;He has the better claim to the throne.
23;00:01:11,966;00:01:13,507;Every time a Targaryen is born,
24;00:01:13,591;00:01:14,591;the gods flip a coin.
25;00:01:15,008;00:01:16,591;The Mad King
25;00:01:15,008;00:01:16,591;gave his enemies the justice
26;00:01:16,674;00:01:17,716;he thought they deserved.
27;00:01:17,799;00:01:18,966;Children are not their fathers.
28;00:01:19,591;00:01:21,133;Be a dragon.
28;00:01:19,591;00:01:21,133;You have a gentle heart.
29;00:01:21,215;00:01:23,632;A Targaryen alone in the world
30;00:01:23,716;00:01:24,924;is a terrible thing.
31;00:01:25,257;00:01:27,049;You don't
31;00:01:25,257;00:01:27,049;want to awake the dragon, do you?
32;00:03:11,864;00:03:21,864;<font color=#ec14bd>Sync & corrections by honeybunny
32;00:03:11,864;00:03:21,864;www.addic7ed.com</font>
33;00:03:56,549;00:03:57,465;Come in.
34;00:04:01,465;00:04:02,591;And?
35;00:04:04,382;00:04:05,924;Nothing?
36;00:04:06,008;00:04:07,632;She won't eat.
37;00:04:12,507;00:04:14,716;We'll try again at supper.
38;00:04:16,966;00:04:18,632;I think they're watching me.
39;00:04:19,632;00:04:23,549;Who?
39;00:04:19,632;00:04:23,549;Her soldiers.
40;00:04:23,632;00:04:27,591;Of course they are.
40;00:04:23,632;00:04:27,591;That's their job.
41;00:04:37,757;00:04:39,549;What have I told you, Martha?
42;00:04:40,883;00:04:44,091;The greater the risk,
42;00:04:40,883;00:04:44,091;the greater the reward.
43;00:04:45,424;00:04:48,299;Go on. They'll be missing you
43;00:04:45,424;00:04:48,299;in the kitchen.
44;00:05:11,841;00:05:13,465;The Northern armies?
45;00:05:13,549;00:05:15,049;Just crossed the Trident.
46;00:05:15,133;00:05:18,008;They'll be at the walls
46;00:05:15,133;00:05:18,008;of King's Landing in two days.
47;00:05:19,174;00:05:20,674;How is she?
48;00:05:20,757;00:05:23,382;She hasn't seen anyone
48;00:05:20,757;00:05:23,382;since we returned.
49;00:05:23,465;00:05:26,799;Hasn't left her chambers,
49;00:05:23,465;00:05:26,799;hasn't accepted any food.
50;00:05:27,966;00:05:29,716;She shouldn't be alone.
51;00:05:29,799;00:05:32,883;You're worried for her.
51;00:05:29,799;00:05:32,883;I admire your empathy.
52;00:05:32,966;00:05:34,841;Aren't you worried for her?
53;00:05:34,924;00:05:37,049;I'm worried for all of us.
54;00:05:37,133;00:05:39,299;They say every time
54;00:05:37,133;00:05:39,299;a Targaryen is born,
55;00:05:39,382;00:05:42,591;the gods toss a coin
55;00:05:39,382;00:05:42,591;and the world holds its breath.
56;00:05:42,674;00:05:45,424;We're not much for riddles
56;00:05:42,674;00:05:45,424;where I'm from.
57;00:05:45,507;00:05:48,340;We both know what she's about to do.
58;00:05:54,215;00:05:56,340;That's her decision to make.
58;00:05:54,215;00:05:56,340;She is our queen.
59;00:05:56,424;00:06:00,549;Men decide where power resides,
59;00:05:56,424;00:06:00,549;whether or not they know it.
60;00:06:03,091;00:06:04,883;What do you want?
61;00:06:04,966;00:06:06,716;All I've ever wanted.
62;00:06:06,799;00:06:09,716;The right ruler on the Iron Throne.
63;00:06:11,257;00:06:14,091;I still don't know
63;00:06:11,257;00:06:14,091;how her coin has landed.
64;00:06:14,174;00:06:17,507;But I'm quite certain about yours.
65;00:06:25,549;00:06:27,465;I don't want it.
66;00:06:27,549;00:06:28,883;I never have.
67;00:06:31,340;00:06:35,049;I have known more kings
67;00:06:31,340;00:06:35,049;and queens than any man living.
68;00:06:35,133;00:06:36,799;I've heard what they say to crowds,
69;00:06:36,883;00:06:38,716;and seen what they do in the shadows.
70;00:06:38,799;00:06:42,174;I have furthered their designs,
70;00:06:38,799;00:06:42,174;however horrible.
71;00:06:42,257;00:06:44,966;But what I tell you now is true:
72;00:06:45,049;00:06:48,257;You will rule wisely and well,
72;00:06:45,049;00:06:48,257;while she--
73;00:06:48,340;00:06:50,133;She...
74;00:06:50,215;00:06:51,299;is my queen.
75;00:07:13,133;00:07:14,591;Your Grace?
76;00:07:39,799;00:07:42,257;There's something you need to know.
77;00:07:43,549;00:07:45,799;Someone has betrayed me.
78;00:07:51,966;00:07:53,340;Yes.
79;00:07:57,299;00:07:59,091;Jon Snow.
80;00:08:04,966;00:08:05,924;Varys.
81;00:08:08,133;00:08:10,257;He knows the truth about Jon.
82;00:08:11,549;00:08:13,091;He does.
83;00:08:17,841;00:08:20,174;Because you told him.
84;00:08:22,465;00:08:24,215;You learned from Sansa.
85;00:08:25,174;00:08:26,841;And she learned from Jon,
86;00:08:26,924;00:08:29,507;though I begged him not to tell her.
87;00:08:30,883;00:08:32,716;As I said...
88;00:08:33,465;00:08:34,549;he betrayed me.
89;00:08:34,632;00:08:36,465;I'm glad Sansa told me.
90;00:08:36,549;00:08:38,091;I am your Hand.
91;00:08:38,174;00:08:40,674;I need to be aware
91;00:08:38,174;00:08:40,674;of any threats you're facing.
92;00:08:42,174;00:08:43,465;And Varys?
93;00:08:43,549;00:08:46,674;Your Master of Whisperers
93;00:08:43,549;00:08:46,674;needs to be aware too.
94;00:08:47,507;00:08:49,924;You spoke to him first.
95;00:08:50,008;00:08:51,257;Without coming to me.
96;00:08:51,340;00:08:53,799;Without asking my permission.
97;00:08:55,424;00:08:58,049;It was a mistake.
98;00:09:00,049;00:09:02,841;Why do you think Sansa told you?
99;00:09:02,924;00:09:04,632;What do you think she hoped to gain?
100;00:09:04,716;00:09:08,340;She trusts me.
100;00:09:04,716;00:09:08,340;Yes, she trusts you.
101;00:09:09,465;00:09:13,549;She trusted you to spread secrets
102;00:09:13,632;00:09:16,716;that could destroy your own queen.
103;00:09:18,716;00:09:21,008;And you did not let her down.
